"id","portail","module","route","type","libelle","source","composants","actions","permissions","politique_registre","defauts","responsable","exigence_design","methode","revue_statique","statut","test_ui","preuve_ui","baseline","version_source"
"ECR-b57ba658ef98","admin | customer | mine | owner | sonasp","sales","/payments/virtual","PAGE_A_QUALIFIER","VirtualPaymentsPage","src/PrivateApp.tsx:1563","src/pages/payments/VirtualPaymentsPage.tsx (VirtualPaymentsPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/payments/virtual"",""roles"":[""management"",""mine"",""customer""],""accountTypes"":[""sonasp"",""mine"",""customer""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-b59eed68da35","admin | airport | customer | factory | mine | owner | refinery | sonasp","international_markets","/gold-prices","PAGE_A_QUALIFIER","GoldPricesPage","src/PrivateApp.tsx:1239","src/pages/prices/GoldPricesPage.tsx (GoldPricesPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/gold-prices"",""roles"":[""management"",""mine"",""customer"",""factory"",""airport"",""refinery""],""accountTypes"":[""sonasp"",""mine"",""factory"",""airport"",""refinery"",""customer""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot international_markets","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-b5a6331189b3","admin | mine | owner | sonasp","production","/production/licenses/new","FORMULAIRE_ROUTE","ExportLicenseForm","src/PrivateApp.tsx:1653","src/pages/production/ExportLicenseForm.tsx (ExportLicenseForm; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute allowedRoles={['management', 'mine']}>","{""route"":""/production/licenses/new"",""roles"":[""management"",""mine"",""customer""],""accountTypes"":[""sonasp"",""mine""],""capabilities"":[""sonasp.prepare"",""sonasp.workflow.read"",""mine.operate""],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot production industrielle","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-b71323244638","admin | airport | factory | mine | owner | sonasp","shipping","/shipping/preparation/edit/:id","REDIRECTION","Redirection existante","src/PrivateApp.tsx:1284","","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/shipping/preparation/edit/:id"",""roles"":[""management"",""mine"",""customer"",""factory"",""airport""],""accountTypes"":[""sonasp"",""mine"",""factory"",""airport""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot expéditions","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-b713c4ef7884","admin | owner | sonasp","production_analytics","/analytics/production","PAGE_A_QUALIFIER","BusinessIntelligenceWorkspace","src/PrivateApp.tsx:1617","src/pages/analytics/BusinessIntelligenceWorkspace.tsx (BusinessIntelligenceWorkspace; view=""production"")","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/analytics/production"",""roles"":[""management""],""accountTypes"":[""sonasp""],""capabilities"":[""reports.read""],""readOnly"":true,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot production_analytics","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-b9056a6b82b8","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs","PAGE_A_QUALIFIER","ComptoirsPage","src/PrivateApp.tsx:326","src/pages/collector/ComptoirsPage.tsx (ComptoirsPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/comptoirs"",""roles"":[""owner"",""admin"",""dgmg""],""accountTypes"":[""owner"",""admin"",""dgmg""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-ba16fe5fed2a","admin | customer | mine | owner | sonasp","sales","/payments","PAGE_A_QUALIFIER","PaymentsPage","src/PrivateApp.tsx:735","src/pages/payments/PaymentsPage.tsx (PaymentsPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/payments"",""roles"":[""management"",""mine"",""customer""],""accountTypes"":[""sonasp"",""mine"",""customer""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-bab12b8c63e1","admin | owner | sonasp","gold_purchases","/requisitions/nouvelle","FORMULAIRE_ROUTE","RequisitionForm","src/PrivateApp.tsx:940","src/pages/requisitions/RequisitionForm.tsx (RequisitionForm; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute allowedRoles={['management', 'mine']} requiredAnyCapabilities={SONASP_REQUISITION_WRITE_CAPABILITIES} >","{""route"":""/requisitions/nouvelle"",""roles"":[""management""],""accountTypes"":[""sonasp""],""capabilities"":[""sonasp.prepare""],""readOnly"":false,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot achats et contrats","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-bb5d2d3429af","public","public-et-alias","/404","PAGE_A_QUALIFIER","PublicNotFoundPage","src/App.tsx:31","src/pages/public/PublicNotFoundPage.tsx (PublicNotFoundPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","","Hors registre privé / à qualifier","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot public-et-alias","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-be7ccd8829d4","direction | owner","portal-direction","/portail-direction/production","DASHBOARD_OU_SECTION","ManagerPortalPage:production","src/pages/manager/managerNavigation.ts:7","src/pages/manager/ManagerPortalPage.tsx (ManagerPortalPage:production; Production nationale)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","ProtectedRoute allowedRoles=manager hérité de /portail-direction/*","{""route"":""/portail-direction/*"",""roles"":[""manager""],""accountTypes"":[""direction""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot portal-direction","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_SECTION_DIRECTION","REVUE_STATIQUE_CIBLEE (sectionFromPath + navigation)","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-be86d1073c0a","admin | owner | sonasp","dashboard","/dashboard","DASHBOARD_OU_SECTION","GlobalDashboardEnhanced","src/PrivateApp.tsx:411","src/pages/dashboards/GlobalDashboardEnhanced.tsx (GlobalDashboardEnhanced; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/dashboard"",""roles"":[""owner"",""admin"",""management""],""accountTypes"":[""owner"",""admin"",""sonasp""],""capabilities"":[],""readOnly"":true,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot pilotage national","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-be9126d2701d","public","authentification","/modifier-mot-de-passe","PAGE_A_QUALIFIER","UpdatePassword","src/PrivateApp.tsx:267","src/pages/auth/UpdatePassword.tsx (UpdatePassword; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","","Hors registre privé / à qualifier","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot authentification","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-bf80938f197e","public","authentification","/activate-account","PAGE_A_QUALIFIER","ActivateAccount","src/PrivateApp.tsx:252","src/pages/auth/ActivateAccount.tsx (ActivateAccount; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","","Hors registre privé / à qualifier","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot authentification","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c11377521e69","admin | mine | owner | sonasp","production","/performance/budgets","PAGE_A_QUALIFIER","BudgetManagementPage","src/PrivateApp.tsx:1004","src/pages/production/BudgetManagementPage.tsx (BudgetManagementPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute allowedRoles={['management', 'mine']}>","{""route"":""/performance/budgets"",""roles"":[""management"",""mine"",""customer""],""accountTypes"":[""sonasp"",""mine""],""capabilities"":[""sonasp.prepare"",""sonasp.workflow.read"",""mine.operate""],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot production industrielle","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c14a0353d938","mine | owner","portal-mine","/portail-mine","DASHBOARD_OU_SECTION","MinePortalPage","src/PrivateApp.tsx:400","src/pages/mine/MinePortalPage.tsx (MinePortalPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute> | <MinePortalGuard>","{""route"":""/portail-mine"",""roles"":[""mine"",""customer""],""accountTypes"":[""mine""],""capabilities"":[""mine.operate""],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot portal-mine","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c3a2d9239395","admin | airport | mine | owner | sonasp","shipping","/freight-customs/create","FORMULAIRE_ROUTE","FreightCustomsCreate","src/PrivateApp.tsx:1356","src/pages/freight/FreightCustomsCreate.tsx (FreightCustomsCreate; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/freight-customs/create"",""roles"":[""management"",""mine"",""customer"",""airport""],""accountTypes"":[""sonasp"",""mine"",""airport""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot expéditions","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c3ebe8258f08","admin | owner | refinery | sonasp","refining","/refining/:id/process","DETAIL_ROUTE","RefiningProcess","src/PrivateApp.tsx:1421","src/pages/refining/RefiningProcess.tsx (RefiningProcess; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute allowedRoles={['refinery', 'management']}>","{""route"":""/refining/:id/process"",""roles"":[""management"",""refinery""],""accountTypes"":[""sonasp"",""refinery""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot raffinage","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c4114b3a94d2","admin | owner","settings","/admin/status-manager","PAGE_A_QUALIFIER","StatusManagerPage","src/PrivateApp.tsx:1080","src/pages/admin/StatusManagerPage.tsx (StatusManagerPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute requiredPermission={PERMISSIONS.SYSTEM_SETTINGS_MANAGE}>","{""route"":""/admin/status-manager"",""roles"":[""owner"",""admin""],""accountTypes"":[""owner"",""admin""],""capabilities"":[""referentials.manage""],""readOnly"":false,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot paramètres","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c516af07c6ef","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/nouveau","FORMULAIRE_ROUTE","CollectorFormPage","src/PrivateApp.tsx:324","src/pages/collector/CollectorForm.tsx (CollectorFormPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/collecteurs/nouveau"",""roles"":[""owner"",""admin"",""dgmg""],""accountTypes"":[""owner"",""admin"",""dgmg""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c6ffa1be519e","public","public-et-alias","/","PAGE_A_QUALIFIER","PublicHomePage","src/App.tsx:24","src/pages/public/PublicHomePage.tsx (PublicHomePage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","","Hors registre privé / à qualifier","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot public-et-alias","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c76ea0cb4831","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique/:paiementId","DETAIL_ROUTE","PaiementDetails","src/PrivateApp.tsx:564","src/pages/artisan-minier/PaiementDetails.tsx (PaiementDetails; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/paiements/historique/:paiementId"",""roles"":[""management"",""customer""],""accountTypes"":[""sonasp"",""comptoir"",""collector""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c860d1b76e23","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique","PAGE_A_QUALIFIER","PaiementsHistorique","src/PrivateApp.tsx:555","src/pages/artisan-minier/PaiementsHistorique.tsx (PaiementsHistorique; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/paiements/historique"",""roles"":[""management"",""customer""],""accountTypes"":[""sonasp"",""comptoir"",""collector""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c986476416a6","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/suivi","PAGE_A_QUALIFIER","CarteSuivi","src/PrivateApp.tsx:447","src/pages/artisan-minier/AffiliationsCartes.tsx (CarteSuivi; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/cartes/suivi"",""roles"":[""management""],""accountTypes"":[""sonasp""],""capabilities"":[],""readOnly"":false,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-cb018ae09925","admin | airport | factory | mine | owner | sonasp","shipping","/shipping","PAGE_A_QUALIFIER","ShippingDashboard","src/PrivateApp.tsx:1392","src/pages/shipping/ShippingDashboard.tsx (ShippingDashboard; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute allowedRoles={['factory', 'management', 'mine']}> | <ProfileGuard>","{""route"":""/shipping"",""roles"":[""management"",""mine"",""customer"",""factory"",""airport""],""accountTypes"":[""sonasp"",""mine"",""factory"",""airport""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot expéditions","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-cb3a8f852e2d","public","authentification","/recuperer-acces","PAGE_A_QUALIFIER","RecoverPassword","src/PrivateApp.tsx:266","src/pages/auth/RecoverPassword.tsx (RecoverPassword; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","","Hors registre privé / à qualifier","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot authentification","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-ccd2e62b6945","admin | owner | sonasp","gold_purchases","/achats/reglements/nouveau","FORMULAIRE_ROUTE","ReglementForm","src/PrivateApp.tsx:816","src/pages/achats/ReglementForm.tsx (ReglementForm; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute allowedRoles={['management', 'mine']} requiredAnyCapabilities={SONASP_PAYMENT_WRITE_CAPABILITIES} >","{""route"":""/achats/reglements/nouveau"",""roles"":[""management""],""accountTypes"":[""sonasp""],""capabilities"":[""sonasp.finance.execute""],""readOnly"":false,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot achats et contrats","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-cd2752326681","admin | owner | sonasp","national_reserve","/national-reserve/allocations","PAGE_A_QUALIFIER","ReserveAllocationsPage","src/PrivateApp.tsx:699","src/pages/inventory/ReserveAllocationsPage.tsx (ReserveAllocationsPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute allowedRoles={['management', 'admin']}>","{""route"":""/national-reserve/allocations"",""roles"":[""management"",""admin""],""accountTypes"":[""sonasp""],""capabilities"":[],""readOnly"":true,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot réserve nationale","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-ce999ef31c6b","admin | mine | owner | sonasp","sales","/sales/new","FORMULAIRE_ROUTE","SaleCreate","src/PrivateApp.tsx:1442","src/pages/sales/SaleCreate.tsx (SaleCreate; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute requiredPermission={PERMISSIONS.SALES_CREATE}>","{""route"":""/sales/new"",""roles"":[""management"",""mine"",""customer""],""accountTypes"":[""sonasp"",""mine""],""capabilities"":[""sonasp.prepare"",""mine.operate""],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-cec797d55066","admin | owner","administration","/users/:userId","DETAIL_ROUTE","UserDetailsPage","src/PrivateApp.tsx:1040","src/pages/admin/UserDetailsPage.tsx (UserDetailsPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute requiredPermission={PERMISSIONS.USERS_MANAGE} requiredSensitiveCapability={CAPABILITIES.ACCOUNTS_MANAGE}>","{""route"":""/users/:userId"",""roles"":[""owner"",""admin""],""accountTypes"":[""owner"",""admin""],""capabilities"":[""accounts.manage""],""readOnly"":false,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot administration et IAM","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-d1eab4a516e6","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id/modifier","FORMULAIRE_ROUTE","ComptoirForm","src/PrivateApp.tsx:329","src/pages/collector/ComptoirForm.tsx (ComptoirForm; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/comptoirs/:id/modifier"",""roles"":[""owner"",""admin"",""dgmg""],""accountTypes"":[""owner"",""admin"",""dgmg""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-d3390c14ee63","admin | owner | sonasp","settings","/parameters","PAGE_A_QUALIFIER","ParametersPage","src/PrivateApp.tsx:1089","src/pages/admin/ParametersPage.tsx (ParametersPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute requiredPermission={PERMISSIONS.SETTINGS_VIEW}>","{""route"":""/parameters"",""roles"":[""admin"",""management""],""accountTypes"":[""admin"",""sonasp""],""capabilities"":[],""readOnly"":true,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot paramètres","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
