"id","portail","module","route","type","libelle","source","composants","actions","permissions","politique_registre","defauts","responsable","exigence_design","methode","revue_statique","statut","test_ui","preuve_ui","baseline","version_source"
"ECR-47359061c0a4","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites/:siteId","DETAIL_ROUTE","ArtisanalSiteDetails","src/PrivateApp.tsx:753","src/pages/artisanal-sites/ArtisanalSiteDetails.tsx (ArtisanalSiteDetails; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-sites/:siteId"",""roles"":[""management"",""dgmg""],""accountTypes"":[""sonasp"",""dgmg""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-4c5d3c783124","comptoir | owner","portal-comptoir","/portail-comptoir/ventes-sonasp","PAGE_A_QUALIFIER","ComptoirSonaspSalesPage","src/PrivateApp.tsx:382","src/pages/comptoir/ComptoirSonaspSalesPage.tsx (ComptoirSonaspSalesPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute> | <ComptoirPortalGuard>","{""route"":""/portail-comptoir/ventes-sonasp"",""roles"":[""comptoir"",""customer""],""accountTypes"":[""comptoir""],""capabilities"":[""comptoir.manage""],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot portal-comptoir","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-56f132093507","admin | collector | owner","artisan_gold_market","/collecte/ventes/nouvelle","FORMULAIRE_ROUTE","CollectionSalesPage","src/PrivateApp.tsx:331","src/pages/collector/CollectionSalesPage.tsx (CollectionSalesPage; create)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute> | <CollectorPortalGuard>","{""route"":""/collecte/ventes/nouvelle"",""roles"":[""collector"",""customer""],""accountTypes"":[""collector""],""capabilities"":[""collector.operate""],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-5c03cd8d1445","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements","PAGE_A_QUALIFIER","PaiementsVentesDashboard","src/PrivateApp.tsx:537","src/pages/artisan-minier/PaiementsVentesDashboard.tsx (PaiementsVentesDashboard; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/paiements"",""roles"":[""management"",""customer""],""accountTypes"":[""sonasp"",""comptoir""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-5fa05385b496","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or","PAGE_A_QUALIFIER","VentesOr","src/PrivateApp.tsx:492","src/pages/artisan-minier/VentesOr.tsx (VentesOr; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/ventes-or"",""roles"":[""management"",""customer"",""dgi""],""accountTypes"":[""sonasp"",""comptoir"",""collector"",""dgi""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-69ce3b828c90","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id","DETAIL_ROUTE","ComptoirForm","src/PrivateApp.tsx:328","src/pages/collector/ComptoirForm.tsx (ComptoirForm; readOnly)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/comptoirs/:id"",""roles"":[""owner"",""admin"",""dgmg""],""accountTypes"":[""owner"",""admin"",""dgmg""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-6d3d3720e08c","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/rapports/taxes","PAGE_A_QUALIFIER","RapportTaxesRoyalties","src/PrivateApp.tsx:618","src/pages/artisan-minier/RapportTaxesRoyalties.tsx (RapportTaxesRoyalties; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/rapports/taxes"",""roles"":[""management"",""customer"",""dgi""],""accountTypes"":[""sonasp"",""comptoir"",""collector"",""dgi""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-7826fa22914f","collector | owner","portal-collector","/portail-collecteur/documents","PAGE_A_QUALIFIER","CollectorDocumentsPage","src/PrivateApp.tsx:352","src/pages/collector/CollectorDocumentsPage.tsx (CollectorDocumentsPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute> | <CollectorPortalGuard>","{""route"":""/portail-collecteur/documents"",""roles"":[""collector"",""customer""],""accountTypes"":[""collector""],""capabilities"":[""collector.operate""],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot portal-collector","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-80df7f001976","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/:id/modifier","FORMULAIRE_ROUTE","CollectorFormPage","src/PrivateApp.tsx:325","src/pages/collector/CollectorForm.tsx (CollectorFormPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/collecteurs/:id/modifier"",""roles"":[""owner"",""admin"",""dgmg""],""accountTypes"":[""owner"",""admin"",""dgmg""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-9303df3d4d44","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/collecteurs","PAGE_A_QUALIFIER","CollectorsPage","src/PrivateApp.tsx:322","src/pages/collector/CollectorsPage.tsx (CollectorsPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/collecteurs"",""roles"":[""owner"",""admin"",""dgmg"",""management"",""comptoir"",""collector"",""customer""],""accountTypes"":[""owner"",""admin"",""dgmg"",""sonasp"",""comptoir"",""collector""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-93eef5843659","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites/production","PAGE_A_QUALIFIER","ArtisanalSiteProduction","src/PrivateApp.tsx:772","src/pages/artisanal-sites/ArtisanalSiteProduction.tsx (ArtisanalSiteProduction; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute allowedRoles={['management', 'dgmg']}>","{""route"":""/artisan-sites/production"",""roles"":[""management"",""dgmg""],""accountTypes"":[""sonasp"",""dgmg""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-a0e16fa02ff4","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/rapports/chiffre-affaires","PAGE_A_QUALIFIER","RapportChiffreAffaires","src/PrivateApp.tsx:600","src/pages/artisan-minier/RapportChiffreAffaires.tsx (RapportChiffreAffaires; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/rapports/chiffre-affaires"",""roles"":[""management"",""customer""],""accountTypes"":[""sonasp"",""comptoir""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-a1903fae2d54","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/nouvelle","FORMULAIRE_ROUTE","VenteOrForm","src/PrivateApp.tsx:501","src/pages/artisan-minier/VenteOrForm.tsx (VenteOrForm; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/ventes-or/nouvelle"",""roles"":[""management"",""customer""],""accountTypes"":[""sonasp"",""comptoir""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-a49722885e39","admin | owner | sonasp","artisan-minier","/artisan-minier/:artisanId/infractions/:infractionId/modifier","FORMULAIRE_ROUTE","InfractionForm","src/PrivateApp.tsx:627","src/pages/artisan-minier/InfractionForm.tsx (InfractionForm; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/:artisanId/infractions/:infractionId/modifier"",""roles"":[""management""],""accountTypes"":[""sonasp""],""capabilities"":[],""readOnly"":false,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-b1b53750fe4a","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/expirations","PAGE_A_QUALIFIER","CarteExpirations","src/PrivateApp.tsx:483","src/pages/artisan-minier/AffiliationsCartes.tsx (CarteExpirations; expirationsOnly)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/cartes/expirations"",""roles"":[""management""],""accountTypes"":[""sonasp""],""capabilities"":[],""readOnly"":false,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-b9056a6b82b8","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs","PAGE_A_QUALIFIER","ComptoirsPage","src/PrivateApp.tsx:326","src/pages/collector/ComptoirsPage.tsx (ComptoirsPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/comptoirs"",""roles"":[""owner"",""admin"",""dgmg""],""accountTypes"":[""owner"",""admin"",""dgmg""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c516af07c6ef","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/nouveau","FORMULAIRE_ROUTE","CollectorFormPage","src/PrivateApp.tsx:324","src/pages/collector/CollectorForm.tsx (CollectorFormPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/collecteurs/nouveau"",""roles"":[""owner"",""admin"",""dgmg""],""accountTypes"":[""owner"",""admin"",""dgmg""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c76ea0cb4831","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique/:paiementId","DETAIL_ROUTE","PaiementDetails","src/PrivateApp.tsx:564","src/pages/artisan-minier/PaiementDetails.tsx (PaiementDetails; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/paiements/historique/:paiementId"",""roles"":[""management"",""customer""],""accountTypes"":[""sonasp"",""comptoir"",""collector""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c860d1b76e23","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique","PAGE_A_QUALIFIER","PaiementsHistorique","src/PrivateApp.tsx:555","src/pages/artisan-minier/PaiementsHistorique.tsx (PaiementsHistorique; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/paiements/historique"",""roles"":[""management"",""customer""],""accountTypes"":[""sonasp"",""comptoir"",""collector""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-c986476416a6","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/suivi","PAGE_A_QUALIFIER","CarteSuivi","src/PrivateApp.tsx:447","src/pages/artisan-minier/AffiliationsCartes.tsx (CarteSuivi; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/cartes/suivi"",""roles"":[""management""],""accountTypes"":[""sonasp""],""capabilities"":[],""readOnly"":false,""national"":true}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-d1eab4a516e6","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id/modifier","FORMULAIRE_ROUTE","ComptoirForm","src/PrivateApp.tsx:329","src/pages/collector/ComptoirForm.tsx (ComptoirForm; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/comptoirs/:id/modifier"",""roles"":[""owner"",""admin"",""dgmg""],""accountTypes"":[""owner"",""admin"",""dgmg""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-d63f3748f377","admin | dgmg | owner","mining_sites","/artisan-sites/nouveau","FORMULAIRE_ROUTE","ArtisanalSiteForm","src/PrivateApp.tsx:754","src/pages/artisanal-sites/ArtisanalSiteForm.tsx (ArtisanalSiteForm; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute allowedRoles={['admin', 'dgmg']}>","{""route"":""/artisan-sites/nouveau"",""roles"":[""owner"",""admin"",""dgmg""],""accountTypes"":[""owner"",""admin"",""dgmg""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-d7987b218bd4","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/rapports/quantites","PAGE_A_QUALIFIER","RapportQuantites","src/PrivateApp.tsx:609","src/pages/artisan-minier/RapportQuantites.tsx (RapportQuantites; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/rapports/quantites"",""roles"":[""management"",""customer""],""accountTypes"":[""sonasp"",""comptoir""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-e4ffd18d8901","collector | owner","portal-collector","/portail-collecteur","DASHBOARD_OU_SECTION","CollectorPortalPage","src/PrivateApp.tsx:332","src/pages/collector/CollectorPortalPage.tsx (CollectorPortalPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute> | <CollectorPortalGuard>","{""route"":""/portail-collecteur"",""roles"":[""collector"",""customer""],""accountTypes"":[""collector""],""capabilities"":[""collector.operate""],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot portal-collector","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-e8de0b9b3561","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/:venteId/nouveau","FORMULAIRE_ROUTE","PaiementForm","src/PrivateApp.tsx:546","src/pages/artisan-minier/PaiementForm.tsx (PaiementForm; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/paiements/:venteId/nouveau"",""roles"":[""management"",""customer"",""comptoir"",""collector""],""accountTypes"":[""sonasp"",""comptoir"",""collector""],""capabilities"":[""sonasp.finance.execute"",""comptoir.payments.execute"",""collector.payments.execute""],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-ef73675cf7d7","admin | collector | comptoir | dgmg | owner | sonasp","artisan_gold_market","/collecte/ventes","PAGE_A_QUALIFIER","CollectionSalesPage","src/PrivateApp.tsx:330","src/pages/collector/CollectionSalesPage.tsx (CollectionSalesPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/collecte/ventes"",""roles"":[""owner"",""admin"",""dgmg"",""management"",""comptoir"",""collector"",""customer""],""accountTypes"":[""owner"",""admin"",""dgmg"",""sonasp"",""comptoir"",""collector""],""capabilities"":[],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-f4823a238d5b","comptoir | owner","portal-comptoir","/portail-comptoir","DASHBOARD_OU_SECTION","ComptoirPortalPage","src/PrivateApp.tsx:362","src/pages/comptoir/ComptoirPortalPage.tsx (ComptoirPortalPage; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute> | <ComptoirPortalGuard>","{""route"":""/portail-comptoir"",""roles"":[""comptoir"",""customer""],""accountTypes"":[""comptoir""],""capabilities"":[""comptoir.manage""],""readOnly"":false,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot portal-comptoir","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-f73d6ea6eb66","public","public-et-alias","/verifier-carte/:reference","DETAIL_ROUTE","VerifyAffiliation","src/App.tsx:22","src/pages/public/VerifyAffiliation.tsx (VerifyAffiliation; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","","Hors registre privé / à qualifier","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot public-et-alias","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ECR-f7a1e4b837d7","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id","DETAIL_ROUTE","VenteOrDetails","src/PrivateApp.tsx:510","src/pages/artisan-minier/VenteOrDetails.tsx (VenteOrDetails; sans prop)","Voir les lignes ACTION/FORMULAIRE/MODALE liées par routes_candidates","<ProtectedRoute>","{""route"":""/artisan-minier/ventes-or/:id"",""roles"":[""management"",""customer"",""dgi""],""accountTypes"":[""sonasp"",""comptoir"",""collector"",""dgi""],""capabilities"":[],""readOnly"":true,""national"":false}","NON_INSPECTE_EN_UI; absence de défaut démontrée impossible par inventaire","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_ROUTE","DETECTION_AUTOMATIQUE_NON_REVUE","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
